ダウンロードした時刻: 2022/04/27 10:21:51,,,,,,,,,,,,
,,,,,,,,,,,,↓この列は手動
,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,,
年月日時,気温(℃),気温(℃),気温(℃),降水量(mm),降水量(mm),降水量(mm),降水量(mm),天気,天気,天気,,
,,品質情報,均質番号,,現象なし情報,品質情報,均質番号,,品質情報,均質番号,,実績(万kW)
2021/10/27 16:00,15.7,8,1,0,1,8,1,,0,1,,3514
2021/10/27 17:00,15.4,8,1,0,1,8,1,,0,1,,3550
2021/10/27 18:00,15.2,8,1,0,1,8,1,4,8,1,,3475
2021/10/27 19:00,15.2,8,1,0,1,8,1,,0,1,,3347
2021/10/27 20:00,15.2,8,1,0,1,8,1,,0,1,,3198
2021/10/27 21:00,15.1,8,1,0,1,8,1,4,8,1,,3012
2021/10/27 22:00,14.1,8,1,0,1,8,1,,0,1,,2861
2021/10/27 23:00,13.9,8,1,0,1,8,1,,0,1,,2685
2021/10/28 0:00,14.1,8,1,0,1,8,1,,0,1,,2477
2021/10/28 1:00,13.8,8,1,0,1,8,1,,0,1,,2359
2021/10/28 2:00,14.3,8,1,0,0,8,1,,0,1,,2362
2021/10/28 3:00,14,8,1,0,0,8,1,10,8,1,,2399
2021/10/28 4:00,13.9,8,1,0,0,8,1,,0,1,,2439
2021/10/28 5:00,14.1,8,1,0.5,0,8,1,,0,1,,2525
2021/10/28 6:00,14,8,1,0,1,8,1,2,8,1,,2688
2021/10/28 7:00,14.4,8,1,0,1,8,1,,0,1,,2876
2021/10/28 8:00,15.7,8,1,0,1,8,1,,0,1,,3100
2021/10/28 9:00,17.9,8,1,0,1,8,1,1,8,1,,3257
2021/10/28 10:00,19.3,8,1,0,1,8,1,,0,1,,3322
2021/10/28 11:00,20.9,8,1,0,1,8,1,,0,1,,3333
2021/10/28 12:00,21.9,8,1,0,1,8,1,1,8,1,,3213
2021/10/28 13:00,22.2,8,1,0,1,8,1,,0,1,,3319
2021/10/28 14:00,22.9,8,1,0,1,8,1,,0,1,,3314
2021/10/28 15:00,21.2,8,1,0,1,8,1,1,8,1,,3292
2021/10/28 16:00,21.1,8,1,0,1,8,1,,0,1,,3318
2021/10/28 17:00,20.1,8,1,0,1,8,1,,0,1,,3375
2021/10/28 18:00,19.3,8,1,0,1,8,1,1,8,1,,3313
2021/10/28 19:00,18.2,8,1,0,1,8,1,,0,1,,3199
2021/10/28 20:00,17.5,8,1,0,1,8,1,,0,1,,3063
2021/10/28 21:00,17.5,8,1,0,1,8,1,2,8,1,,2909
2021/10/28 22:00,16.7,8,1,0,1,8,1,,0,1,,2784
2021/10/28 23:00,15.7,8,1,0,1,8,1,,0,1,,2632
2021/10/29 0:00,14.8,8,1,0,1,8,1,,0,1,,2432
2021/10/29 1:00,14,8,1,0,1,8,1,,0,1,,2337
2021/10/29 2:00,13.8,8,1,0,1,8,1,,0,1,,2336
2021/10/29 3:00,13.8,8,1,0,1,8,1,1,8,1,,2385
2021/10/29 4:00,13.5,8,1,0,1,8,1,,0,1,,2445
2021/10/29 5:00,12.8,8,1,0,1,8,1,,0,1,,2549
2021/10/29 6:00,11.4,8,1,0,1,8,1,2,8,1,,2760
2021/10/29 7:00,12.4,8,1,0,1,8,1,,0,1,,2917
2021/10/29 8:00,14.3,8,1,0,1,8,1,,0,1,,3084
2021/10/29 9:00,15.4,8,1,0,1,8,1,1,8,1,,3236
2021/10/29 10:00,16.6,8,1,0,1,8,1,,0,1,,3249
2021/10/29 11:00,17.7,8,1,0,1,8,1,,0,1,,3254
2021/10/29 12:00,18.5,8,1,0,1,8,1,1,8,1,,3134
2021/10/29 13:00,19.3,8,1,0,1,8,1,,0,1,,3202
2021/10/29 14:00,19.7,8,1,0,1,8,1,,0,1,,3201
2021/10/29 15:00,18.7,8,1,0,1,8,1,1,8,1,,3197
2021/10/29 16:00,18.3,8,1,0,1,8,1,,0,1,,3264
2021/10/29 17:00,17.1,8,1,0,1,8,1,,0,1,,3338
2021/10/29 18:00,16.2,8,1,0,1,8,1,1,8,1,,3293
2021/10/29 19:00,15.5,8,1,0,1,8,1,,0,1,,3190
2021/10/29 20:00,14.8,8,1,0,1,8,1,,0,1,,3069
2021/10/29 21:00,13.1,8,1,0,1,8,1,1,8,1,,2915
2021/10/29 22:00,12.7,8,1,0,1,8,1,,0,1,,2798
2021/10/29 23:00,14.3,8,1,0,1,8,1,,0,1,,2645
2021/10/30 0:00,13.2,8,1,0,1,8,1,,0,1,,2463
2021/10/30 1:00,12.2,8,1,0,1,8,1,,0,1,,2362
2021/10/30 2:00,12.8,8,1,0,1,8,1,,0,1,,2354
2021/10/30 3:00,10.8,8,1,0,1,8,1,1,8,1,,2384
2021/10/30 4:00,10.6,8,1,0,1,8,1,,0,1,,2406
2021/10/30 5:00,10.8,8,1,0,1,8,1,,0,1,,2451
2021/10/30 6:00,9.7,8,1,0,1,8,1,1,8,1,,2513
2021/10/30 7:00,10.8,8,1,0,1,8,1,,0,1,,2557
2021/10/30 8:00,13,8,1,0,1,8,1,,0,1,,2658
2021/10/30 9:00,15.3,8,1,0,1,8,1,1,8,1,,2777
2021/10/30 10:00,16,8,1,0,1,8,1,,0,1,,2796
2021/10/30 11:00,17.5,8,1,0,1,8,1,,0,1,,2811
2021/10/30 12:00,18.5,8,1,0,1,8,1,1,8,1,,2759
2021/10/30 13:00,18.9,8,1,0,1,8,1,,0,1,,2740
2021/10/30 14:00,19,8,1,0,1,8,1,,0,1,,2711
2021/10/30 15:00,18.4,8,1,0,1,8,1,2,8,1,,2726
2021/10/30 16:00,16.9,8,1,0,1,8,1,,0,1,,2797
2021/10/30 17:00,14.7,8,1,0,1,8,1,,0,1,,2957
2021/10/30 18:00,14.3,8,1,0,1,8,1,2,8,1,,2967
2021/10/30 19:00,14.6,8,1,0,1,8,1,,0,1,,2917
2021/10/30 20:00,15.9,8,1,0,1,8,1,,0,1,,2829
2021/10/30 21:00,14.6,8,1,0,1,8,1,2,8,1,,2694
2021/10/30 22:00,14.6,8,1,0,1,8,1,,0,1,,2588
2021/10/30 23:00,14.2,8,1,0,1,8,1,,0,1,,2476
2021/10/31 0:00,14.7,8,1,0,1,8,1,,0,1,,2299
2021/10/31 1:00,13.2,8,1,0,1,8,1,,0,1,,2202
2021/10/31 2:00,13.2,8,1,0,1,8,1,,0,1,,2205
2021/10/31 3:00,13,8,1,0,1,8,1,2,8,1,,2242
2021/10/31 4:00,12.7,8,1,0,1,8,1,,0,1,,2262
2021/10/31 5:00,12.5,8,1,0,1,8,1,,0,1,,2290
2021/10/31 6:00,12.9,8,1,0,1,8,1,4,8,1,,2298
2021/10/31 7:00,13.4,8,1,0,1,8,1,,0,1,,2394
2021/10/31 8:00,14.4,8,1,0,1,8,1,,0,1,,2542
2021/10/31 9:00,14.9,8,1,0,1,8,1,4,8,1,,2681
2021/10/31 10:00,15.4,8,1,0,1,8,1,,0,1,,2759
2021/10/31 11:00,15.9,8,1,0,1,8,1,,0,1,,2789
2021/10/31 12:00,15,8,1,0,0,8,1,10,8,1,,2838
2021/10/31 13:00,13.2,8,1,1,0,8,1,,0,1,,2765
2021/10/31 14:00,13.4,8,1,0,0,8,1,,0,1,,2765
2021/10/31 15:00,13.2,8,1,0.5,0,8,1,10,8,1,,2813
2021/10/31 16:00,13.2,8,1,0,0,8,1,,0,1,,2937
2021/10/31 17:00,13.3,8,1,0,0,8,1,,0,1,,3105
2021/10/31 18:00,13,8,1,0.5,0,8,1,10,8,1,,3126
2021/10/31 19:00,13.3,8,1,0,0,8,1,,0,1,,3054
2021/10/31 20:00,13,8,1,0,0,8,1,,0,1,,2957
2021/10/31 21:00,13.3,8,1,0,0,8,1,4,8,1,,2807
2021/10/31 22:00,13.2,8,1,0,1,8,1,,0,1,,2644
2021/10/31 23:00,13.7,8,1,0,1,8,1,,0,1,,2516
2021/11/1 0:00,14.9,8,1,0,1,8,1,,0,1,,2323
2021/11/1 1:00,13.7,8,1,0,1,8,1,,0,1,,2208
2021/11/1 2:00,14.1,8,1,0,1,8,1,,0,1,,2214
2021/11/1 3:00,13.4,8,1,0,1,8,1,4,8,1,,2267
2021/11/1 4:00,14,8,1,0,1,8,1,,0,1,,2310
2021/11/1 5:00,13.6,8,1,0,1,8,1,,0,1,,2423
2021/11/1 6:00,12.4,8,1,0,1,8,1,2,8,1,,2653
2021/11/1 7:00,13.5,8,1,0,1,8,1,,0,1,,2854
2021/11/1 8:00,14.6,8,1,0,1,8,1,,0,1,,3117
2021/11/1 9:00,15.7,8,1,0,1,8,1,4,8,1,,3311
2021/11/1 10:00,17.3,8,1,0,1,8,1,,0,1,,3316
2021/11/1 11:00,17.7,8,1,0,1,8,1,,0,1,,3323
2021/11/1 12:00,19.8,8,1,0,1,8,1,3,8,1,,3277
2021/11/1 13:00,20.6,8,1,0,1,8,1,,0,1,,3341
2021/11/1 14:00,20.5,8,1,0,1,8,1,,0,1,,3287
2021/11/1 15:00,20.2,8,1,0,1,8,1,4,8,1,,3288
2021/11/1 16:00,19.3,8,1,0,1,8,1,,0,1,,3370
2021/11/1 17:00,19.2,8,1,0,1,8,1,,0,1,,3416
2021/11/1 18:00,18.4,8,1,0,0,8,1,4,8,1,,3349
2021/11/1 19:00,18.2,8,1,0,1,8,1,,0,1,,3223
2021/11/1 20:00,17.6,8,1,0,1,8,1,,0,1,,3074
2021/11/1 21:00,17.3,8,1,0,1,8,1,4,8,1,,2918
2021/11/1 22:00,17.5,8,1,0,1,8,1,,0,1,,2791
2021/11/1 23:00,17,8,1,0,1,8,1,,0,1,,2640
2021/11/2 0:00,16.8,8,1,0,0,8,1,,0,1,,2439
2021/11/2 1:00,16.4,8,1,0,1,8,1,,0,1,,2337
2021/11/2 2:00,16.6,8,1,0,1,8,1,,0,1,,2336
2021/11/2 3:00,16.4,8,1,0,1,8,1,4,8,1,,2373
2021/11/2 4:00,16.3,8,1,0,1,8,1,,0,1,,2404
2021/11/2 5:00,16.2,8,1,0,1,8,1,,0,1,,2483
2021/11/2 6:00,16.1,8,1,0,1,8,1,4,8,1,,2647
2021/11/2 7:00,16,8,1,0,1,8,1,,0,1,,2820
2021/11/2 8:00,17.1,8,1,0,1,8,1,,0,1,,3098
2021/11/2 9:00,17.4,8,1,0,1,8,1,4,8,1,,3318
2021/11/2 10:00,19.8,8,1,0,1,8,1,,0,1,,3370
2021/11/2 11:00,19.8,8,1,0,1,8,1,,0,1,,3348
2021/11/2 12:00,19.7,8,1,0,1,8,1,4,8,1,,3209
2021/11/2 13:00,21,8,1,0,1,8,1,,0,1,,3326
2021/11/2 14:00,21,8,1,0,1,8,1,,0,1,,3349
2021/11/2 15:00,20,8,1,0,1,8,1,2,8,1,,3322
2021/11/2 16:00,20.1,8,1,0,1,8,1,,0,1,,3347
2021/11/2 17:00,18.1,8,1,0,1,8,1,,0,1,,3386
2021/11/2 18:00,17.8,8,1,0,1,8,1,2,8,1,,3317
2021/11/2 19:00,16.5,8,1,0,1,8,1,,0,1,,3193
2021/11/2 20:00,16.1,8,1,0,1,8,1,,0,1,,3052
2021/11/2 21:00,17.3,8,1,0,1,8,1,2,8,1,,2894
2021/11/2 22:00,16.6,8,1,0,1,8,1,,0,1,,2774
2021/11/2 23:00,16,8,1,0,1,8,1,,0,1,,2638
2021/11/3 0:00,16,8,1,0,1,8,1,,0,1,,2446
2021/11/3 1:00,15.3,8,1,0,1,8,1,,0,1,,2339
2021/11/3 2:00,14.2,8,1,0,1,8,1,,0,1,,2334
2021/11/3 3:00,14.6,8,1,0,1,8,1,4,8,1,,2370
2021/11/3 4:00,14.1,8,1,0,1,8,1,,0,1,,2395
2021/11/3 5:00,14.5,8,1,0,1,8,1,,0,1,,2436
2021/11/3 6:00,14.4,8,1,0,1,8,1,4,8,1,,2495
2021/11/3 7:00,14.8,8,1,0,1,8,1,,0,1,,2604
2021/11/3 8:00,15.1,8,1,0,1,8,1,,0,1,,2782
2021/11/3 9:00,16.9,8,1,0,1,8,1,2,8,1,,2923
2021/11/3 10:00,18.5,8,1,0,1,8,1,,0,1,,2968
2021/11/3 11:00,20.3,8,1,0,1,8,1,,0,1,,2982
2021/11/3 12:00,20.8,8,1,0,1,8,1,1,8,1,,2931
2021/11/3 13:00,21.7,8,1,0,1,8,1,,0,1,,2975
2021/11/3 14:00,21.5,8,1,0,1,8,1,,0,1,,2973
2021/11/3 15:00,20.6,8,1,0,1,8,1,2,8,1,,2970
2021/11/3 16:00,19.8,8,1,0,1,8,1,,0,1,,3026
2021/11/3 17:00,17.6,8,1,0,1,8,1,,0,1,,3160
2021/11/3 18:00,17.5,8,1,0,1,8,1,4,8,1,,3151
2021/11/3 19:00,17.9,8,1,0,1,8,1,,0,1,,3075
2021/11/3 20:00,16.7,8,1,0,1,8,1,,0,1,,2978
2021/11/3 21:00,16.4,8,1,0,1,8,1,2,8,1,,2835
2021/11/3 22:00,16.3,8,1,0,1,8,1,,0,1,,2701
2021/11/3 23:00,15.8,8,1,0,1,8,1,,0,1,,2568
2021/11/4 0:00,15.8,8,1,0,1,8,1,,0,1,,2391
2021/11/4 1:00,13.9,8,1,0,1,8,1,,0,1,,2295
2021/11/4 2:00,13.9,8,1,0,1,8,1,,0,1,,2298
2021/11/4 3:00,14.3,8,1,0,1,8,1,4,8,1,,2351
2021/11/4 4:00,14.2,8,1,0,1,8,1,,0,1,,2400
2021/11/4 5:00,13.2,8,1,0,1,8,1,,0,1,,2503
2021/11/4 6:00,12.6,8,1,0,1,8,1,2,8,1,,2680
2021/11/4 7:00,12.1,8,1,0,1,8,1,,0,1,,2836
2021/11/4 8:00,13.9,8,1,0,1,8,1,,0,1,,3086
2021/11/4 9:00,16.9,8,1,0,1,8,1,2,8,1,,3268
2021/11/4 10:00,17.4,8,1,0,1,8,1,,0,1,,3303
2021/11/4 11:00,18.2,8,1,0,1,8,1,,0,1,,3309
2021/11/4 12:00,19.4,8,1,0,1,8,1,2,8,1,,3202
2021/11/4 13:00,19.6,8,1,0,1,8,1,,0,1,,3309
2021/11/4 14:00,19.6,8,1,0,1,8,1,,0,1,,3326
2021/11/4 15:00,18.6,8,1,0,1,8,1,2,8,1,,3314
2021/11/4 16:00,16.8,8,1,0,1,8,1,,0,1,,3340
2021/11/4 17:00,15,8,1,0,1,8,1,,0,1,,3408
2021/11/4 18:00,14.7,8,1,0,1,8,1,3,8,1,,3353
2021/11/4 19:00,16.7,8,1,0,1,8,1,,0,1,,3240
2021/11/4 20:00,15.2,8,1,0,1,8,1,,0,1,,3100
2021/11/4 21:00,14,8,1,0,1,8,1,2,8,1,,2949
2021/11/4 22:00,13.6,8,1,0,1,8,1,,0,1,,2804
2021/11/4 23:00,14.1,8,1,0,1,8,1,,0,1,,2643
2021/11/5 0:00,13.8,8,1,0,1,8,1,,0,1,,2441
2021/11/5 1:00,13.2,8,1,0,1,8,1,,0,1,,2334
2021/11/5 2:00,12.3,8,1,0,1,8,1,,0,1,,2334
2021/11/5 3:00,12.5,8,1,0,1,8,1,1,8,1,,2389
2021/11/5 4:00,12.7,8,1,0,1,8,1,,0,1,,2428
2021/11/5 5:00,11.6,8,1,0,1,8,1,,0,1,,2538
2021/11/5 6:00,12.4,8,1,0,1,8,1,1,8,1,,2728
2021/11/5 7:00,11.9,8,1,0,1,8,1,,0,1,,2852
2021/11/5 8:00,14.1,8,1,0,1,8,1,,0,1,,3063
2021/11/5 9:00,16.8,8,1,0,1,8,1,1,8,1,,3248
2021/11/5 10:00,18.2,8,1,0,1,8,1,,0,1,,3272
2021/11/5 11:00,18.6,8,1,0,1,8,1,,0,1,,3279
2021/11/5 12:00,19,8,1,0,1,8,1,1,8,1,,3182
2021/11/5 13:00,19.8,8,1,0,1,8,1,,0,1,,3261
2021/11/5 14:00,20,8,1,0,1,8,1,,0,1,,3265
2021/11/5 15:00,18.7,8,1,0,1,8,1,1,8,1,,3267
2021/11/5 16:00,17.4,8,1,0,1,8,1,,0,1,,3308
2021/11/5 17:00,15.7,8,1,0,1,8,1,,0,1,,3359
2021/11/5 18:00,14.9,8,1,0,1,8,1,1,8,1,,3307
2021/11/5 19:00,15.7,8,1,0,1,8,1,,0,1,,3197
2021/11/5 20:00,15.6,8,1,0,1,8,1,,0,1,,3073
2021/11/5 21:00,14.9,8,1,0,1,8,1,1,8,1,,2921
2021/11/5 22:00,14.1,8,1,0,1,8,1,,0,1,,2803
2021/11/5 23:00,13.9,8,1,0,1,8,1,,0,1,,2646
2021/11/6 0:00,14.2,8,1,0,1,8,1,,0,1,,2459
2021/11/6 1:00,13.2,8,1,0,1,8,1,,0,1,,2354
2021/11/6 2:00,12.5,8,1,0,1,8,1,,0,1,,2348
2021/11/6 3:00,12,8,1,0,1,8,1,1,8,1,,2378
2021/11/6 4:00,11.7,8,1,0,1,8,1,,0,1,,2397
2021/11/6 5:00,11.6,8,1,0,1,8,1,,0,1,,2442
2021/11/6 6:00,11.5,8,1,0,1,8,1,1,8,1,,2500
2021/11/6 7:00,11.5,8,1,0,1,8,1,,0,1,,2556
2021/11/6 8:00,13,8,1,0,1,8,1,,0,1,,2671
2021/11/6 9:00,15,8,1,0,1,8,1,1,8,1,,2782
2021/11/6 10:00,16.8,8,1,0,1,8,1,,0,1,,2806
2021/11/6 11:00,17.1,8,1,0,1,8,1,,0,1,,2810
2021/11/6 12:00,17.9,8,1,0,1,8,1,2,8,1,,2774
2021/11/6 13:00,18.8,8,1,0,1,8,1,,0,1,,2769
2021/11/6 14:00,18.8,8,1,0,1,8,1,,0,1,,2771
2021/11/6 15:00,18.3,8,1,0,1,8,1,2,8,1,,2776
2021/11/6 16:00,17.2,8,1,0,1,8,1,,0,1,,2865
2021/11/6 17:00,16.6,8,1,0,1,8,1,,0,1,,2992
2021/11/6 18:00,15.9,8,1,0,1,8,1,3,8,1,,2998
2021/11/6 19:00,15.1,8,1,0,1,8,1,,0,1,,2936
2021/11/6 20:00,14.9,8,1,0,1,8,1,,0,1,,2848
2021/11/6 21:00,14.7,8,1,0,1,8,1,3,8,1,,2713
2021/11/6 22:00,13.8,8,1,0,1,8,1,,0,1,,2597
2021/11/6 23:00,14.8,8,1,0,1,8,1,,0,1,,2477
2021/11/7 0:00,14.2,8,1,0,1,8,1,,0,1,,2311
2021/11/7 1:00,13.6,8,1,0,1,8,1,,0,1,,2216
2021/11/7 2:00,13.4,8,1,0,1,8,1,,0,1,,2219
2021/11/7 3:00,13.5,8,1,0,1,8,1,4,8,1,,2250
2021/11/7 4:00,13.7,8,1,0,0,8,1,,0,1,,2270
2021/11/7 5:00,13.4,8,1,0,1,8,1,,0,1,,2296
2021/11/7 6:00,13.2,8,1,0,1,8,1,4,8,1,,2341
2021/11/7 7:00,12.7,8,1,0,1,8,1,,0,1,,2451
2021/11/7 8:00,13.2,8,1,0,1,8,1,,0,1,,2588
2021/11/7 9:00,14.3,8,1,0,1,8,1,3,8,1,,2714
2021/11/7 10:00,15.8,8,1,0,1,8,1,,0,1,,2737
2021/11/7 11:00,17.2,8,1,0,1,8,1,,0,1,,2743
2021/11/7 12:00,17.9,8,1,0,1,8,1,3,8,1,,2749
2021/11/7 13:00,18.5,8,1,0,1,8,1,,0,1,,2696
2021/11/7 14:00,18.8,8,1,0,1,8,1,,0,1,,2653
2021/11/7 15:00,18.5,8,1,0,1,8,1,4,8,1,,2656
2021/11/7 16:00,18.2,8,1,0,1,8,1,,0,1,,2773
2021/11/7 17:00,17.6,8,1,0,1,8,1,,0,1,,2971
2021/11/7 18:00,17.1,8,1,0,1,8,1,4,8,1,,3001
2021/11/7 19:00,16.8,8,1,0,1,8,1,,0,1,,2947
2021/11/7 20:00,16.4,8,1,0,1,8,1,,0,1,,2856
2021/11/7 21:00,16.3,8,1,0,1,8,1,4,8,1,,2718
2021/11/7 22:00,16,8,1,0,0,8,1,,0,1,,2570
2021/11/7 23:00,15.2,8,1,0,0,8,1,,0,1,,2451
2021/11/8 0:00,14.3,8,1,1,0,8,1,,0,1,,2287
2021/11/8 1:00,14,8,1,1,0,8,1,,0,1,,2199
2021/11/8 2:00,13.6,8,1,0,0,8,1,,0,1,,2211
2021/11/8 3:00,12.8,8,1,0,0,8,1,4,8,1,,2262
2021/11/8 4:00,12.8,8,1,0,1,8,1,,0,1,,2317
2021/11/8 5:00,12.9,8,1,0,1,8,1,,0,1,,2426
2021/11/8 6:00,13.1,8,1,0,1,8,1,4,8,1,,2638
2021/11/8 7:00,13.1,8,1,0,1,8,1,,0,1,,2869
2021/11/8 8:00,13.8,8,1,0,1,8,1,,0,1,,3145
2021/11/8 9:00,15.9,8,1,0,0,8,1,10,8,1,,3322
2021/11/8 10:00,17.4,8,1,0,1,8,1,,0,1,,3356
2021/11/8 11:00,18.5,8,1,0,1,8,1,,0,1,,3384
2021/11/8 12:00,19.7,8,1,0,1,8,1,2,8,1,,3239
2021/11/8 13:00,20.6,8,1,0,1,8,1,,0,1,,3314
2021/11/8 14:00,21.2,8,1,0,0,8,1,,0,1,,3348
2021/11/8 15:00,20.6,8,1,0,1,8,1,2,8,1,,3353
2021/11/8 16:00,19.6,8,1,0,1,8,1,,0,1,,3406
2021/11/8 17:00,19.2,8,1,0,1,8,1,,0,1,,3444
2021/11/8 18:00,18.2,8,1,0,1,8,1,4,8,1,,3375
2021/11/8 19:00,18.2,8,1,0,1,8,1,,0,1,,3248
2021/11/8 20:00,15.6,8,1,0,0,8,1,,0,1,,3119
2021/11/8 21:00,16.4,8,1,0,1,8,1,4,8,1,,2956
2021/11/8 22:00,16.2,8,1,0,0,8,1,,0,1,,2827
2021/11/8 23:00,15.3,8,1,0.5,0,8,1,,0,1,,2683
2021/11/9 0:00,15.1,8,1,0,1,8,1,,0,1,,2489
2021/11/9 1:00,14.6,8,1,0,0,8,1,,0,1,,2377
2021/11/9 2:00,14.3,8,1,0,0,8,1,,0,1,,2376
2021/11/9 3:00,14.6,8,1,0,1,8,1,4,8,1,,2408
2021/11/9 4:00,14.5,8,1,1,0,8,1,,0,1,,2449
2021/11/9 5:00,14.3,8,1,2.5,0,8,1,,0,1,,2525
2021/11/9 6:00,14.4,8,1,1,0,8,1,4,8,1,,2722
2021/11/9 7:00,14.6,8,1,1,0,8,1,,0,1,,2974
2021/11/9 8:00,15.2,8,1,0,0,8,1,,0,1,,3327
2021/11/9 9:00,15.7,8,1,0.5,0,8,1,10,8,1,,3605
2021/11/9 10:00,15.5,8,1,7.5,0,8,1,,0,1,,3688
2021/11/9 11:00,15.8,8,1,4.5,0,8,1,,0,1,,3722
2021/11/9 12:00,16.9,8,1,8.5,0,8,1,10,8,1,,3551
2021/11/9 13:00,18.2,8,1,9,0,8,1,,0,1,,3581
2021/11/9 14:00,19.1,8,1,11,0,8,1,,0,1,,3520
2021/11/9 15:00,19.4,8,1,1,0,8,1,10,8,1,,3467
2021/11/9 16:00,18.8,8,1,0,0,8,1,,0,1,,3560
2021/11/9 17:00,17.6,8,1,0,0,8,1,,0,1,,3564
2021/11/9 18:00,16.9,8,1,0,1,8,1,4,8,1,,3468
2021/11/9 19:00,17,8,1,0,1,8,1,,0,1,,3318
2021/11/9 20:00,16.8,8,1,0,1,8,1,,0,1,,3164
2021/11/9 21:00,16.2,8,1,0,1,8,1,4,8,1,,2989
2021/11/9 22:00,16.1,8,1,0,0,8,1,,0,1,,2841
2021/11/9 23:00,15.5,8,1,0,1,8,1,,0,1,,2687
2021/11/10 0:00,14.7,8,1,0,1,8,1,,0,1,,2483
2021/11/10 1:00,15,8,1,0,1,8,1,,0,1,,2370
2021/11/10 2:00,14.3,8,1,0,1,8,1,,0,1,,2365
2021/11/10 3:00,14.5,8,1,0,1,8,1,4,8,1,,2395
2021/11/10 4:00,14.6,8,1,0,0,8,1,,0,1,,2430
2021/11/10 5:00,14.1,8,1,0,1,8,1,,0,1,,2513
2021/11/10 6:00,14.4,8,1,0,1,8,1,4,8,1,,2680
2021/11/10 7:00,14.3,8,1,0,1,8,1,,0,1,,2876
2021/11/10 8:00,15.6,8,1,0,1,8,1,,0,1,,3154
2021/11/10 9:00,16.2,8,1,0,0,8,1,4,8,1,,3309
2021/11/10 10:00,16.8,8,1,0,1,8,1,,0,1,,3267
2021/11/10 11:00,19.2,8,1,0,1,8,1,,0,1,,3293
2021/11/10 12:00,20.1,8,1,0,1,8,1,2,8,1,,3179
2021/11/10 13:00,19.9,8,1,0,1,8,1,,0,1,,3258
2021/11/10 14:00,19.2,8,1,0,1,8,1,,0,1,,3264
2021/11/10 15:00,18.4,8,1,0,1,8,1,1,8,1,,3288
2021/11/10 16:00,17.6,8,1,0,1,8,1,,0,1,,3363
2021/11/10 17:00,17,8,1,0,1,8,1,,0,1,,3433
2021/11/10 18:00,15.9,8,1,0,1,8,1,1,8,1,,3383
2021/11/10 19:00,15.5,8,1,0,1,8,1,,0,1,,3285
2021/11/10 20:00,14.5,8,1,0,1,8,1,,0,1,,3165
2021/11/10 21:00,14.9,8,1,0,1,8,1,1,8,1,,3010
2021/11/10 22:00,14.5,8,1,0,1,8,1,,0,1,,2876
2021/11/10 23:00,14.2,8,1,0,1,8,1,,0,1,,2708
2021/11/11 0:00,13.7,8,1,0,1,8,1,,0,1,,2505
2021/11/11 1:00,13.9,8,1,0,1,8,1,,0,1,,2396
2021/11/11 2:00,12.5,8,1,0,1,8,1,,0,1,,2393
2021/11/11 3:00,11.9,8,1,0,1,8,1,1,8,1,,2444
2021/11/11 4:00,11.6,8,1,0,1,8,1,,0,1,,2492
2021/11/11 5:00,13.1,8,1,0,1,8,1,,0,1,,2617
2021/11/11 6:00,12.6,8,1,0,1,8,1,1,8,1,,2827
2021/11/11 7:00,11.9,8,1,0,1,8,1,,0,1,,2953
2021/11/11 8:00,13.9,8,1,0,1,8,1,,0,1,,3134
2021/11/11 9:00,15.5,8,1,0,1,8,1,1,8,1,,3302
2021/11/11 10:00,17,8,1,0,1,8,1,,0,1,,3314
2021/11/11 11:00,19.9,8,1,0,1,8,1,,0,1,,3310
2021/11/11 12:00,19.8,8,1,0,1,8,1,1,8,1,,3192
2021/11/11 13:00,20.3,8,1,0,1,8,1,,0,1,,3276
2021/11/11 14:00,20,8,1,0,1,8,1,,0,1,,3286
2021/11/11 15:00,19,8,1,0,1,8,1,1,8,1,,3305
2021/11/11 16:00,18.2,8,1,0,1,8,1,,0,1,,3396
2021/11/11 17:00,17.1,8,1,0,1,8,1,,0,1,,3460
2021/11/11 18:00,16.6,8,1,0,1,8,1,1,8,1,,3409
2021/11/11 19:00,15.4,8,1,0,1,8,1,,0,1,,3302
2021/11/11 20:00,14.3,8,1,0,1,8,1,,0,1,,3171
2021/11/11 21:00,15,8,1,0,1,8,1,1,8,1,,3011
2021/11/11 22:00,13.2,8,1,0,1,8,1,,0,1,,2878
2021/11/11 23:00,12.1,8,1,0,1,8,1,,0,1,,2715
2021/11/12 0:00,14.1,8,1,0,1,8,1,,0,1,,2509
2021/11/12 1:00,12.1,8,1,0,1,8,1,,0,1,,2408
2021/11/12 2:00,11.1,8,1,0,1,8,1,,0,1,,2402
2021/11/12 3:00,11.3,8,1,0,1,8,1,1,8,1,,2454
2021/11/12 4:00,11,8,1,0,1,8,1,,0,1,,2503
2021/11/12 5:00,11.3,8,1,0,1,8,1,,0,1,,2623
2021/11/12 6:00,10,8,1,0,1,8,1,1,8,1,,2841
2021/11/12 7:00,11.1,8,1,0,1,8,1,,0,1,,2974
2021/11/12 8:00,12.1,8,1,0,1,8,1,,0,1,,3158
2021/11/12 9:00,14.3,8,1,0,1,8,1,1,8,1,,3330
2021/11/12 10:00,17.3,8,1,0,1,8,1,,0,1,,3338
2021/11/12 11:00,19,8,1,0,1,8,1,,0,1,,3331
2021/11/12 12:00,19.8,8,1,0,1,8,1,2,8,1,,3225
