,elec_tra,elec_tes,elec
39456,2443.455,,2402.0
39457,2309.0515,,2269.0
39458,2213.3232,,2244.0
39459,2256.394,,2281.0
39460,2288.5156,,2317.0
39461,2394.7483,,2372.0
39462,2523.7275,,2508.0
39463,2772.0508,,2727.0
39464,3019.2266,,3041.0
39465,3231.515,,3270.0
39466,3323.1084,,3313.0
39467,3272.109,,3264.0
39468,3261.3545,,3174.0
39469,3174.0427,,3292.0
39470,3311.8367,,3344.0
39471,3336.1653,,3373.0
39472,3434.0188,,3406.0
39473,3490.8267,,3396.0
39474,3423.6948,,3368.0
39475,3223.351,,3217.0
39476,3054.445,,3053.0
39477,2896.6292,,2878.0
39478,2738.7747,,2742.0
39479,2634.608,,2597.0
39480,2443.6746,,2398.0
39481,2303.3223,,2265.0
39482,2220.6968,,2240.0
39483,2258.35,,2276.0
39484,2284.2903,,2310.0
39485,2390.7085,,2365.0
39486,2525.4678,,2446.0
39487,2677.91,,2621.0
39488,2882.934,,2921.0
39489,3104.8372,,3212.0
39490,3312.3186,,3350.0
39491,3366.9783,,3423.0
39492,3371.3025,,3353.0
39493,3428.7666,,3496.0
39494,3494.4866,,3516.0
39495,3490.2449,,3498.0
39496,3507.9873,,3460.0
39497,3378.3247,,3410.0
39498,3379.3254,,3360.0
39499,3240.8833,,3209.0
39500,3019.9365,,3046.0
39501,2859.1372,,2876.0
39502,2725.0898,,2757.0
39503,2618.2,,2607.0
39504,2412.5208,,2412.0
39505,2306.8467,,2280.0
39506,2235.0256,,2249.0
39507,2263.9343,,2273.0
39508,2268.9514,,2283.0
39509,2348.656,,2282.0
39510,2403.1672,,2239.0
39511,2389.504,,2350.0
39512,2573.8115,,2590.0
39513,2765.8286,,2834.0
39514,2983.2847,,2994.0
39515,3080.4326,,2933.0
39516,2944.5146,,2904.0
39517,2875.336,,2967.0
39518,2963.5042,,2923.0
39519,2854.0352,,2873.0
39520,2848.0046,,2912.0
39521,3015.4731,,3036.0
39522,3182.4553,,3052.0
39523,3056.71,,2968.0
39524,2869.2712,,2850.0
39525,2736.6394,,2695.0
39526,2566.2473,,2568.0
39527,2408.7742,,2449.0
39528,2303.1345,,2279.0
39529,2211.6782,,2152.0
39530,2125.1074,,2131.0
39531,2135.6787,,2158.0
39532,2157.569,,2177.0
39533,2161.5923,,2177.0
39534,2230.0022,,2168.0
39535,2254.681,,2236.0
39536,2433.7947,,2391.0
39537,2566.0334,,2533.0
39538,2628.9233,,2604.0
39539,2673.1199,,2652.0
39540,2684.026,,2737.0
39541,2806.8257,,2759.0
39542,2768.1885,,2665.0
39543,2610.89,,2680.0
39544,2697.8364,,2774.0
39545,2881.2734,,2968.0
39546,3067.599,,3030.0
39547,3033.622,,2959.0
39548,2921.6934,,2846.0
39549,2773.4204,,2699.0
39550,2570.3542,,2563.0
39551,2375.258,,2442.0
39552,2394.3108,,2272.0
39553,2258.989,,2159.0
39554,2129.6753,,2146.0
39555,2161.8794,,2183.0
39556,2264.5244,,2229.0
39557,2305.5942,,2308.0
39558,2464.5068,,2486.0
39559,2698.3538,,2769.0
39560,3055.0667,,3107.0
39561,3296.229,,3357.0
39562,3410.8447,,3426.0
39563,3358.2432,,3414.0
39564,3425.6074,,3266.0
39565,3225.081,,3339.0
39566,3315.77,,3388.0
39567,3344.08,,3471.0
39568,3549.3464,,3515.0
39569,3555.253,,3496.0
39570,3452.725,,3438.0
39571,3313.893,,3270.0
39572,3078.2144,,3099.0
39573,2909.8325,,2933.0
39574,2792.653,,2807.0
39575,2705.3447,,2653.0
39576,2514.974,,2456.0
39577,2360.3357,,2319.0
39578,2267.5244,,2288.0
39579,2295.395,,2317.0
39580,2317.4421,,2355.0
39581,2449.4993,,2409.0
39582,2576.488,,2477.0
39583,2705.1035,,2660.0
39584,2924.4346,,2945.0
39585,3120.9214,,3244.0
39586,3348.6665,,3341.0
39587,3334.056,,3362.0
39588,3285.985,,3234.0
39589,3269.3237,,3326.0
39590,3338.6814,,3377.0
39591,3350.998,,3396.0
39592,3430.876,,3409.0
39593,3444.7664,,3425.0
39594,3496.0437,,3370.0
39595,3266.9382,,3226.0
39596,3037.257,,3063.0
39597,2889.6116,,2899.0
39598,2771.928,,2770.0
39599,2651.559,,2623.0
39600,2474.3972,,2432.0
39601,2337.396,,2292.0
39602,2247.304,,2273.0
39603,2283.6707,,2308.0
39604,2317.1018,,2342.0
39605,2427.4624,,2401.0
39606,2561.721,,2471.0
39607,2696.316,,2657.0
39608,2919.4226,,2959.0
39609,3142.2869,,3215.0
39610,3294.5603,,3331.0
39611,3333.5295,,3346.0
39612,3265.1138,,3275.0
39613,3345.5066,,3403.0
39614,3429.6887,,3399.0
39615,3357.193,,3391.0
39616,3391.9404,,3434.0
39617,3477.677,,3425.0
39618,3461.2915,,3342.0
39619,3219.2566,,3200.0
39620,3022.758,,3049.0
39621,2899.0112,,2885.0
39622,2752.9868,,2765.0
39623,2639.757,,2617.0
39624,2477.911,,2419.0
39625,2330.3445,,2294.0
39626,2244.9333,,2277.0
39627,2285.5063,,2315.0
39628,2325.6301,,2351.0
39629,2438.5881,,2421.0
39630,2588.4177,,2572.0
39631,2844.857,,2792.0
39632,3076.1018,,3112.0
