,elec_tra,elec_tes,elec
950,73424.67,,72549.0
951,73096.305,,73026.0
952,73309.55,,74078.0
953,68898.31,,66295.0
954,65921.88,,61629.0
955,69734.34,,71463.0
956,71852.75,,73606.0
957,72737.54,,72725.0
958,73304.25,,74072.0
959,75380.875,,74721.0
960,68772.875,,67691.0
961,63238.566,,64518.996
962,73504.016,,74151.0
963,74323.51,,76053.0
964,78005.81,,77070.0
965,80711.78,,78994.0
966,80097.484,,73107.0
967,66703.72,,72229.0
968,71944.53,,68366.0
969,75517.47,,77674.0
970,81305.46,,77201.0
971,77748.055,,76581.0
972,76965.68,,76918.0
973,76031.37,,77007.0
974,71616.8,,71885.0
975,70286.58,,71022.0
976,76353.98,,78359.0
977,83964.0,,76295.0
978,74022.39,,74991.0
979,77248.41,,81901.0
980,83225.414,,79384.0
981,74639.0,,75456.0
982,74461.54,,75529.0
983,81027.79,,89970.0
984,90133.266,,95305.0
985,90919.54,,93128.0
986,95606.664,,92667.0
987,92945.96,,92412.0
988,85447.34,,86380.0
989,88650.18,,86463.0
990,93764.72,,91640.0
991,96129.6,,88628.0
992,86765.57,,89021.0
993,89491.0,,88482.0
994,86293.33,,87061.0
995,82268.07,,81153.0
996,83236.55,,75224.0
997,81728.67,,80274.0
998,83727.516,,90141.0
999,90994.8,,90314.0
1000,91179.305,,84380.0
1001,82988.53,,85146.0
1002,82672.53,,78720.0
1003,75384.85,,74762.0
1004,80500.58,,73301.0
1005,80411.58,,67313.0
1006,69703.234,,67881.0
1007,69584.586,,71562.0
1008,77380.7,,77948.0
1009,79566.95,,75575.0
1010,77221.56,,80133.0
1011,81498.09,,90877.0
1012,90399.5,,94329.0
1013,94627.81,,95515.0
1014,98041.27,,102474.0
1015,102510.33,,94960.0
1016,89296.37,,91597.0
1017,92218.04,,79635.0
1018,87919.43,,85018.0
1019,88453.49,,97436.0
1020,98488.35,,93291.0
1021,91824.31,,91616.0
1022,89349.65,,93240.0
1023,90236.45,,85245.0
1024,78670.66,,79513.0
1025,82573.94,,90595.0
1026,97432.55,,94096.0
1027,92749.15,,92349.0
1028,90061.16,,92950.0
1029,93703.266,,94612.0
1030,88385.3,,88655.0
1031,86984.31,,83435.0
1032,89663.3,,94522.0
1033,96065.97,,93914.0
1034,91803.89,,94529.0
1035,94548.695,,97179.0
1036,96095.89,,96247.0
1037,91454.03,,84607.0
1038,83488.66,,76097.0
1039,84167.35,,80008.0
1040,83816.79,,89818.0
1041,91460.42,,93557.0
1042,95377.9,,87523.0
1043,89112.9,,91899.0
1044,89489.664,,96648.0
1045,91493.27,,85330.0
