,elec_tra,elec_tes,elec
12507,2221.3928,,2230.0
12508,2233.9353,,2271.0
12509,2291.6443,,2326.0
12510,2444.0354,,2469.0
12511,2676.1992,,2778.0
12512,3153.787,,3165.0
12513,3489.1257,,3484.0
12514,3604.315,,3568.0
12515,3621.2104,,3554.0
12516,3437.254,,3384.0
12517,3493.7224,,3488.0
12518,3539.4944,,3484.0
12519,3478.3733,,3467.0
12520,3493.3442,,3504.0
12521,3521.9265,,3500.0
12522,3511.1816,,3541.0
12523,3443.141,,3383.0
12524,3188.57,,3206.0
12525,3018.9602,,3014.0
12526,2844.6208,,2909.0
12527,2710.527,,2748.0
12528,2531.1455,,2531.0
12529,2386.911,,2398.0
12530,2349.3816,,2360.0
12531,2373.8582,,2371.0
12532,2363.8394,,2403.0
12533,2399.3086,,2445.0
12534,2564.291,,2584.0
12535,2793.862,,2848.0
12536,3169.245,,3222.0
12537,3515.5269,,3580.0
12538,3709.6216,,3720.0
12539,3799.9229,,3795.0
12540,3689.5864,,3672.0
12541,3755.0327,,3878.0
12542,3898.1973,,3908.0
12543,3899.3806,,3812.9998
12544,3790.9336,,3814.0
12545,3694.4292,,3763.0
12546,3719.3103,,3795.9998
12547,3746.0054,,3627.0
12548,3401.3503,,3427.0
12549,3215.7507,,3216.0
12550,3051.274,,3083.0
12551,2842.355,,2896.0
12552,2640.7986,,2665.0
12553,2525.092,,2512.0
12554,2457.751,,2453.0
12555,2457.4597,,2465.0
12556,2463.1777,,2490.0
12557,2493.8198,,2530.0
12558,2668.3047,,2701.0
12559,2950.7092,,2991.0
12560,3345.5935,,3369.0
12561,3653.3599,,3637.0
12562,3709.9636,,3717.0
12563,3736.541,,3717.0
12564,3555.1357,,3530.0
12565,3630.6858,,3653.0
12566,3634.1987,,3664.0
12567,3636.011,,3647.0
12568,3662.1777,,3695.0
12569,3726.907,,3681.0
12570,3665.558,,3679.0
12571,3532.2334,,3522.0
12572,3321.236,,3344.0
12573,3146.1643,,3145.0
12574,2934.2605,,3050.0
12575,2871.7646,,2863.0
12576,2623.107,,2634.0
12577,2482.9526,,2497.0
12578,2437.4585,,2435.0
12579,2431.5593,,2439.0
12580,2426.0479,,2465.0
12581,2458.7393,,2520.0
12582,2669.286,,2657.0
12583,2872.8374,,2981.0
12584,3371.9749,,3404.0
12585,3723.142,,3730.0
12586,3842.8909,,3837.9998
