,DATE,TIME,RESULT,TEMP,RAIN,WEATER
539,2016/4/23,11:00,2972,20,0,0.5
540,2016/4/23,12:00,2918,21.3,0,0.5
541,2016/4/23,13:00,2960,21.1,0,0.5
542,2016/4/23,14:00,2959,20.9,0,0.5
543,2016/4/23,15:00,2935,22,0,0.5
544,2016/4/23,16:00,2948,20.9,0,0.5
545,2016/4/23,17:00,2996,20.3,0,0.5
546,2016/4/23,18:00,3145,19.7,0,0.5
547,2016/4/23,19:00,3095,19.4,0,0.5
548,2016/4/23,20:00,2982,19,0,0.5
549,2016/4/23,21:00,2810,18.9,0,0.5
550,2016/4/23,22:00,2663,18.8,0,0.5
551,2016/4/23,23:00,2496,18.3,0,0.5
552,2016/4/24,0:00,2313,18.1,0,0.5
553,2016/4/24,1:00,2216,17.4,0,0.75
554,2016/4/24,2:00,2197,17.4,0,0.75
555,2016/4/24,3:00,2194,17.2,0.5,0.75
556,2016/4/24,4:00,2172,17.2,0,0.75
557,2016/4/24,5:00,2176,17.3,0,0.75
558,2016/4/24,6:00,2192,13.1,11,0.75
559,2016/4/24,7:00,2343,12.9,1,0.75
560,2016/4/24,8:00,2568,12.6,0.5,0.75
561,2016/4/24,9:00,2730,12.3,0.5,0.75
562,2016/4/24,10:00,2780,12.6,0,0.75
563,2016/4/24,11:00,2754,12.9,0,0.75
564,2016/4/24,12:00,2697,15.4,0,0.75
565,2016/4/24,13:00,2677,16.3,0,0.75
566,2016/4/24,14:00,2678,18.5,0,0.75
567,2016/4/24,15:00,2675,18.6,0,0.75
568,2016/4/24,16:00,2732,17.9,0,0.75
569,2016/4/24,17:00,2858,16.9,0,0.75
570,2016/4/24,18:00,3048,16.2,0,0.75
571,2016/4/24,19:00,3029,15.8,0,0.75
572,2016/4/24,20:00,2926,15.6,0,0.75
573,2016/4/24,21:00,2770,15.5,0,0.75
574,2016/4/24,22:00,2588,15.4,0,0.75
575,2016/4/24,23:00,2409,15.3,0,0.75
576,2016/4/25,0:00,2252,15.7,0,0.75
577,2016/4/25,1:00,2163,15.1,0,0.5
578,2016/4/25,2:00,2163,14.9,0,0.5
579,2016/4/25,3:00,2193,14.4,0,0.5
580,2016/4/25,4:00,2248,14.7,0,0.5
581,2016/4/25,5:00,2326,14,0,0.5
582,2016/4/25,6:00,2514,14.3,0,0.5
583,2016/4/25,7:00,2722,15.5,0,0.5
584,2016/4/25,8:00,2962,17.7,0,0.5
585,2016/4/25,9:00,3153,18.8,0,0.5
586,2016/4/25,10:00,3205,20.7,0,0.5
587,2016/4/25,11:00,3245,20.5,0,0.5
588,2016/4/25,12:00,3160,22.3,0,0.5
589,2016/4/25,13:00,3342,21.8,0,0.5
590,2016/4/25,14:00,3365,22.5,0,0.5
591,2016/4/25,15:00,3324,21.5,0,0.5
592,2016/4/25,16:00,3335,20.7,0,0.5
593,2016/4/25,17:00,3295,20,0,0.5
594,2016/4/25,18:00,3375,19.3,0,0.5
595,2016/4/25,19:00,3272,18.5,0,0.5
596,2016/4/25,20:00,3118,18.1,0,0.5
597,2016/4/25,21:00,2976,17.6,0,0.5
598,2016/4/25,22:00,2901,17.4,0,0.5
599,2016/4/25,23:00,2728,17,0,0.5
600,2016/4/26,0:00,2536,16.3,0,0.5
601,2016/4/26,1:00,2419,15.3,0,0.0
602,2016/4/26,2:00,2407,15.1,0,0.0
603,2016/4/26,3:00,2426,14.7,0,0.0
604,2016/4/26,4:00,2462,14.4,0,0.0
605,2016/4/26,5:00,2503,14.4,0,0.0
606,2016/4/26,6:00,2659,15.4,0,0.0
607,2016/4/26,7:00,2859,17.3,0,0.0
608,2016/4/26,8:00,3093,18.9,0,0.0
609,2016/4/26,9:00,3334,20.1,0,0.0
610,2016/4/26,10:00,3408,21.1,0,0.0
611,2016/4/26,11:00,3451,22.7,0,0.0
612,2016/4/26,12:00,3293,23.5,0,0.0
613,2016/4/26,13:00,3441,23.8,0,0.0
614,2016/4/26,14:00,3467,24.7,0,0.0
615,2016/4/26,15:00,3445,23.7,0,0.0
616,2016/4/26,16:00,3446,23.1,0,0.0
617,2016/4/26,17:00,3368,21.8,0,0.0
618,2016/4/26,18:00,3427,20.7,0,0.0
619,2016/4/26,19:00,3350,19.5,0,0.0
620,2016/4/26,20:00,3178,18.5,0,0.0
621,2016/4/26,21:00,3034,18.2,0,0.0
622,2016/4/26,22:00,2926,18.1,0,0.0
623,2016/4/26,23:00,2750,17.9,0,0.0
624,2016/4/27,0:00,2530,17.2,0,0.0
625,2016/4/27,1:00,2409,17.1,0,0.5
626,2016/4/27,2:00,2387,16.9,0,0.5
627,2016/4/27,3:00,2411,16.8,0,0.5
628,2016/4/27,4:00,2448,16.3,0,0.5
629,2016/4/27,5:00,2472,16.6,0,0.5
630,2016/4/27,6:00,2635,17.6,0,0.5
631,2016/4/27,7:00,2864,17.5,0,0.5
632,2016/4/27,8:00,3116,16.7,0,0.5
633,2016/4/27,9:00,3368,18.4,0,0.5
634,2016/4/27,10:00,3408,19.4,0,0.5
635,2016/4/27,11:00,3437,19.5,0,0.5
636,2016/4/27,12:00,3270,19.8,0,0.5
637,2016/4/27,13:00,3411,21,0,0.5
638,2016/4/27,14:00,3397,21.5,0,0.5
639,2016/4/27,15:00,3386,21.2,0,0.5
640,2016/4/27,16:00,3398,20.2,0,0.5
641,2016/4/27,17:00,3372,19.5,0,0.5
642,2016/4/27,18:00,3408,19.5,0,0.5
643,2016/4/27,19:00,3308,18.1,0,0.5
644,2016/4/27,20:00,3138,17.1,0,0.5
645,2016/4/27,21:00,2988,17,0,0.5
646,2016/4/27,22:00,2873,16.6,0,0.5
647,2016/4/27,23:00,2688,15.8,0,0.5
648,2016/4/28,0:00,2510,15.2,0,0.5
649,2016/4/28,1:00,2396,14.7,0,1.0
650,2016/4/28,2:00,2376,14.4,0.5,1.0
651,2016/4/28,3:00,2406,14,0,1.0
652,2016/4/28,4:00,2434,13.7,0,1.0
653,2016/4/28,5:00,2514,13.7,0.5,1.0
654,2016/4/28,6:00,2718,13.6,3.5,1.0
655,2016/4/28,7:00,2948,13.5,1.5,1.0
656,2016/4/28,8:00,3199,13.5,2,1.0
657,2016/4/28,9:00,3437,13.6,3.5,1.0
658,2016/4/28,10:00,3488,14,2.5,1.0
659,2016/4/28,11:00,3491,14.3,1.5,1.0
660,2016/4/28,12:00,3309,15.1,1.5,1.0
661,2016/4/28,13:00,3439,14.7,1.5,1.0
662,2016/4/28,14:00,3426,14.9,1,1.0
663,2016/4/28,15:00,3379,15,0.5,1.0
664,2016/4/28,16:00,3378,15,0.5,1.0
665,2016/4/28,17:00,3333,14.9,0,1.0
666,2016/4/28,18:00,3366,14.8,0,1.0
667,2016/4/28,19:00,3248,14.8,0,1.0
668,2016/4/28,20:00,3084,14.7,0.5,1.0
669,2016/4/28,21:00,2929,14.6,0,1.0
670,2016/4/28,22:00,2853,14.7,0.5,1.0
671,2016/4/28,23:00,2671,14.7,0.5,1.0
672,2016/4/29,0:00,2483,14.4,0,1.0
673,2016/4/29,1:00,2364,14.5,0,0.0
674,2016/4/29,2:00,2334,14.4,0,0.0
675,2016/4/29,3:00,2341,14.1,0,0.0
676,2016/4/29,4:00,2340,15.5,0,0.0
677,2016/4/29,5:00,2312,14.9,0,0.0
678,2016/4/29,6:00,2344,14.9,0,0.0
679,2016/4/29,7:00,2466,15.4,0,0.0
680,2016/4/29,8:00,2631,16.7,0,0.0
681,2016/4/29,9:00,2785,16.8,0,0.0
682,2016/4/29,10:00,2859,18.3,0,0.0
683,2016/4/29,11:00,2860,19,0,0.0
684,2016/4/29,12:00,2799,18.6,0,0.0
685,2016/4/29,13:00,2794,19.3,0,0.0
686,2016/4/29,14:00,2804,19.8,0,0.0
687,2016/4/29,15:00,2801,19.4,0,0.0
688,2016/4/29,16:00,2819,17.9,0,0.0
689,2016/4/29,17:00,2837,15.9,0,0.0
690,2016/4/29,18:00,3009,14.7,0,0.0
691,2016/4/29,19:00,3050,14,0,0.0
692,2016/4/29,20:00,2956,13.9,0,0.0
693,2016/4/29,21:00,2805,12.9,0,0.0
694,2016/4/29,22:00,2661,13.2,0,0.0
695,2016/4/29,23:00,2494,12.2,0,0.0
696,2016/4/30,0:00,2312,11.9,0,0.0
697,2016/4/30,1:00,2205,12.8,0,0.0
698,2016/4/30,2:00,2189,13.1,0,0.0
699,2016/4/30,3:00,2195,12.4,0,0.0
700,2016/4/30,4:00,2213,11.7,0,0.0
701,2016/4/30,5:00,2216,11.2,0,0.0
702,2016/4/30,6:00,2283,11.5,0,0.0
703,2016/4/30,7:00,2401,13.7,0,0.0
704,2016/4/30,8:00,2587,16.5,0,0.0
705,2016/4/30,9:00,2739,17.6,0,0.0
706,2016/4/30,10:00,2774,19.8,0,0.0
707,2016/4/30,11:00,2762,19.7,0,0.0
708,2016/4/30,12:00,2731,19,0,0.0
709,2016/4/30,13:00,2755,19.5,0,0.0
710,2016/4/30,14:00,2762,20.1,0,0.0
711,2016/4/30,15:00,2743,19.6,0,0.0
712,2016/4/30,16:00,2753,19.3,0,0.0
713,2016/4/30,17:00,2774,17.8,0,0.0
714,2016/4/30,18:00,2932,16.7,0,0.0
715,2016/4/30,19:00,2964,16.1,0,0.0
716,2016/4/30,20:00,2850,15.8,0,0.0
717,2016/4/30,21:00,2703,15.9,0,0.0
718,2016/4/30,22:00,2551,14.6,0,0.0
719,2016/4/30,23:00,2392,14.1,0,0.0
720,2016/5/1,0:00,2229,14.4,0,0.0
721,2016/5/1,1:00,2120,14,0,0.0
722,2016/5/1,2:00,2108,14.3,0,0.0
723,2016/5/1,3:00,2120,12.9,0,0.0
724,2016/5/1,4:00,2123,12,0,0.0
725,2016/5/1,5:00,2094,12.4,0,0.0
726,2016/5/1,6:00,2121,13.6,0,0.0
727,2016/5/1,7:00,2176,14.9,0,0.0
728,2016/5/1,8:00,2319,16.8,0,0.0
729,2016/5/1,9:00,2440,18.1,0,0.0
730,2016/5/1,10:00,2469,19,0,0.0
731,2016/5/1,11:00,2550,21.3,0,0.0
732,2016/5/1,12:00,2558,22.6,0,0.0
733,2016/5/1,13:00,2547,23.5,0,0.0
734,2016/5/1,14:00,2586,23.3,0,0.0
735,2016/5/1,15:00,2597,23.7,0,0.0
736,2016/5/1,16:00,2609,23.4,0,0.0
737,2016/5/1,17:00,2692,22.6,0,0.0
738,2016/5/1,18:00,2870,20.9,0,0.0
739,2016/5/1,19:00,2872,19.2,0,0.0
740,2016/5/1,20:00,2757,19.5,0,0.0
741,2016/5/1,21:00,2606,18.1,0,0.0
742,2016/5/1,22:00,2441,17.7,0,0.0
743,2016/5/1,23:00,2278,16.8,0,0.0
744,2016/5/2,0:00,2125,16.3,0,0.0
745,2016/5/2,1:00,2045,14.8,0,0.5
746,2016/5/2,2:00,2047,13.9,0,0.5
747,2016/5/2,3:00,2076,14.1,0,0.5
748,2016/5/2,4:00,2109,13.3,0,0.5
749,2016/5/2,5:00,2148,13.4,0,0.5
750,2016/5/2,6:00,2292,14.2,0,0.5
751,2016/5/2,7:00,2476,14.3,0,0.5
752,2016/5/2,8:00,2696,15.8,0,0.5
753,2016/5/2,9:00,2839,16.9,0,0.5
754,2016/5/2,10:00,2909,16.8,0,0.5
755,2016/5/2,11:00,2966,18.1,0,0.5
756,2016/5/2,12:00,2940,19.3,0,0.5
757,2016/5/2,13:00,2987,20.9,0,0.5
758,2016/5/2,14:00,2997,20.3,0,0.5
759,2016/5/2,15:00,2963,20.6,0,0.5
760,2016/5/2,16:00,2982,20.5,0,0.5
761,2016/5/2,17:00,3017,20.1,0,0.5
762,2016/5/2,18:00,3109,19.7,0,0.5
763,2016/5/2,19:00,3063,19.1,0,0.5
764,2016/5/2,20:00,2894,18.6,0,0.5
765,2016/5/2,21:00,2719,18.3,0,0.5
766,2016/5/2,22:00,2626,18,0,0.5
767,2016/5/2,23:00,2449,17.9,0,0.5
768,2016/5/3,0:00,2236,17.8,0,0.5
769,2016/5/3,1:00,2131,17.6,0,0.5
770,2016/5/3,2:00,2119,17.8,0,0.5
771,2016/5/3,3:00,2129,18,0,0.5
772,2016/5/3,4:00,2136,17.5,0,0.5
773,2016/5/3,5:00,2103,17.3,0,0.5
774,2016/5/3,6:00,2143,18.3,0,0.5
775,2016/5/3,7:00,2221,19.2,0,0.5
776,2016/5/3,8:00,2389,20.9,0,0.5
777,2016/5/3,9:00,2528,22.4,0,0.5
778,2016/5/3,10:00,2558,22.6,0,0.5
779,2016/5/3,11:00,2594,23.8,0,0.5
780,2016/5/3,12:00,2611,23.9,0,0.5
781,2016/5/3,13:00,2650,22.7,0,0.5
782,2016/5/3,14:00,2633,23,0,0.5
783,2016/5/3,15:00,2586,22.8,0,0.5
784,2016/5/3,16:00,2611,21.2,0,0.5
785,2016/5/3,17:00,2701,20.8,0,0.5
786,2016/5/3,18:00,2862,20.4,0,0.5
787,2016/5/3,19:00,2844,19.8,0,0.5
788,2016/5/3,20:00,2743,19.9,0,0.5
789,2016/5/3,21:00,2608,20,0,0.5
790,2016/5/3,22:00,2498,19.7,0,0.5
791,2016/5/3,23:00,2349,19.7,0,0.5
792,2016/5/4,0:00,2159,19.7,0,0.5
793,2016/5/4,1:00,2068,19.7,0,0.0
794,2016/5/4,2:00,2052,19.8,0,0.0
795,2016/5/4,3:00,2071,19.9,0,0.0
796,2016/5/4,4:00,2084,19.8,0,0.0
797,2016/5/4,5:00,2107,20.3,0,0.0
798,2016/5/4,6:00,2151,18.8,9,0.0
799,2016/5/4,7:00,2237,19,3.5,0.0
800,2016/5/4,8:00,2330,19.6,0,0.0
801,2016/5/4,9:00,2472,21.4,1,0.0
802,2016/5/4,10:00,2532,23.9,0,0.0
803,2016/5/4,11:00,2637,25.5,0,0.0
804,2016/5/4,12:00,2657,25.8,0,0.0
805,2016/5/4,13:00,2668,26.6,0,0.0
806,2016/5/4,14:00,2653,25.1,0,0.0
807,2016/5/4,15:00,2637,26.8,0,0.0
808,2016/5/4,16:00,2681,25.9,0,0.0
809,2016/5/4,17:00,2719,24.8,0,0.0
810,2016/5/4,18:00,2823,23.3,0,0.0
811,2016/5/4,19:00,2857,22.1,0,0.0
812,2016/5/4,20:00,2749,21.4,0,0.0
813,2016/5/4,21:00,2598,21,0,0.0
814,2016/5/4,22:00,2444,20.6,0,0.0
815,2016/5/4,23:00,2304,20.8,0,0.0
816,2016/5/5,0:00,2161,19.3,0,0.0
817,2016/5/5,1:00,2050,19.7,0,0.0
818,2016/5/5,2:00,2034,18.8,0,0.0
819,2016/5/5,3:00,2055,18.9,0,0.0
820,2016/5/5,4:00,2063,18.3,0,0.0
821,2016/5/5,5:00,2043,17.3,0,0.0
822,2016/5/5,6:00,2101,19.1,0,0.0
823,2016/5/5,7:00,2219,20.9,0,0.0
824,2016/5/5,8:00,2391,22.7,0,0.0
825,2016/5/5,9:00,2558,24.5,0,0.0
826,2016/5/5,10:00,2621,25,0,0.0
827,2016/5/5,11:00,2657,25.3,0,0.0
828,2016/5/5,12:00,2615,26.5,0,0.0
829,2016/5/5,13:00,2649,27.1,0,0.0
830,2016/5/5,14:00,2671,26.3,0,0.0
831,2016/5/5,15:00,2672,25.6,0,0.0
832,2016/5/5,16:00,2711,25.5,0,0.0
833,2016/5/5,17:00,2744,24.1,0,0.0
834,2016/5/5,18:00,2858,23,0,0.0
835,2016/5/5,19:00,2893,21.1,0,0.0
836,2016/5/5,20:00,2781,21.9,0,0.0
837,2016/5/5,21:00,2628,20.6,0,0.0
838,2016/5/5,22:00,2466,19.6,0,0.0
839,2016/5/5,23:00,2289,19.2,0,0.0
840,2016/5/6,0:00,2119,18.4,0,0.0
841,2016/5/6,1:00,2024,17.9,0,0.75
842,2016/5/6,2:00,2033,16.6,0,0.75
843,2016/5/6,3:00,2059,15.5,0,0.75
844,2016/5/6,4:00,2107,16.6,0,0.75
845,2016/5/6,5:00,2146,16.4,0,0.75
846,2016/5/6,6:00,2313,16.5,0,0.75
847,2016/5/6,7:00,2523,18.4,0,0.75
848,2016/5/6,8:00,2769,19.4,0,0.75
849,2016/5/6,9:00,3012,20.2,0,0.75
850,2016/5/6,10:00,3096,20.5,0,0.75
851,2016/5/6,11:00,3160,21.1,0,0.75
852,2016/5/6,12:00,3075,20.9,0,0.75
853,2016/5/6,13:00,3184,21.2,0,0.75
854,2016/5/6,14:00,3209,20.7,0,0.75
855,2016/5/6,15:00,3172,19.5,0,0.75
856,2016/5/6,16:00,3197,19.1,0,0.75
857,2016/5/6,17:00,3204,18.3,0,0.75
858,2016/5/6,18:00,3235,17.7,0.5,0.75
859,2016/5/6,19:00,3120,17.5,0.5,0.75
860,2016/5/6,20:00,2948,17.4,0,0.75
861,2016/5/6,21:00,2781,16.6,0.5,0.75
862,2016/5/6,22:00,2703,15.9,0.5,0.75
863,2016/5/6,23:00,2529,15.4,0.5,0.75
864,2016/5/7,0:00,2336,15.8,0,0.75
865,2016/5/7,1:00,2217,16.7,0,0.0
866,2016/5/7,2:00,2188,18,0,0.0
867,2016/5/7,3:00,2201,18.1,0,0.0
868,2016/5/7,4:00,2202,18,0,0.0
869,2016/5/7,5:00,2189,17.6,0,0.0
870,2016/5/7,6:00,2264,17.7,0,0.0
871,2016/5/7,7:00,2424,19.1,0,0.0
872,2016/5/7,8:00,2701,20.5,0,0.0
873,2016/5/7,9:00,2933,22.1,0,0.0
874,2016/5/7,10:00,2998,23.3,0,0.0
875,2016/5/7,11:00,3015,23.1,0,0.0
876,2016/5/7,12:00,2977,23.1,0,0.0
877,2016/5/7,13:00,3068,24.1,0,0.0
878,2016/5/7,14:00,3094,24.8,0,0.0
879,2016/5/7,15:00,3069,25.1,0,0.0
880,2016/5/7,16:00,3076,24.3,0,0.0
881,2016/5/7,17:00,3036,24.1,0,0.0
882,2016/5/7,18:00,3134,22.8,0,0.0
883,2016/5/7,19:00,3105,20.5,0,0.0
884,2016/5/7,20:00,2943,19.9,0,0.0
885,2016/5/7,21:00,2764,21.1,0,0.0
886,2016/5/7,22:00,2678,22.5,0,0.0
887,2016/5/7,23:00,2521,21.8,0,0.0
888,2016/5/8,0:00,2293,20.3,0,0.0
889,2016/5/8,1:00,2178,19.9,0,0.25
890,2016/5/8,2:00,2163,19.5,0,0.25
891,2016/5/8,3:00,2182,19,0,0.25
892,2016/5/8,4:00,2179,18.5,0,0.25
893,2016/5/8,5:00,2134,17.7,0,0.25
894,2016/5/8,6:00,2161,17.9,0,0.25
895,2016/5/8,7:00,2252,19.8,0,0.25
896,2016/5/8,8:00,2391,20.5,0,0.25
897,2016/5/8,9:00,2546,22.6,0,0.25
898,2016/5/8,10:00,2652,24.2,0,0.25
899,2016/5/8,11:00,2715,25.7,0,0.25
900,2016/5/8,12:00,2723,26.3,0,0.25
901,2016/5/8,13:00,2728,26.7,0,0.25
902,2016/5/8,14:00,2710,25.7,0,0.25
903,2016/5/8,15:00,2686,25.3,0,0.25
904,2016/5/8,16:00,2706,23,0,0.25
905,2016/5/8,17:00,2770,21.8,0,0.25
906,2016/5/8,18:00,2931,20.7,0,0.25
907,2016/5/8,19:00,2973,19.9,0,0.25
908,2016/5/8,20:00,2859,19.3,0,0.25
909,2016/5/8,21:00,2717,19.3,0,0.25
910,2016/5/8,22:00,2563,19.4,0,0.25
911,2016/5/8,23:00,2400,19.1,0,0.25
912,2016/5/9,0:00,2226,18.9,0,0.25
913,2016/5/9,1:00,2123,18.7,0,0.75
914,2016/5/9,2:00,2126,18.7,0,0.75
915,2016/5/9,3:00,2168,18.4,0,0.75
916,2016/5/9,4:00,2210,18.5,0,0.75
917,2016/5/9,5:00,2258,18.2,0,0.75
918,2016/5/9,6:00,2449,18.5,0,0.75
919,2016/5/9,7:00,2674,19.5,0,0.75
920,2016/5/9,8:00,2967,20.1,0,0.75
921,2016/5/9,9:00,3253,20.6,0,0.75
922,2016/5/9,10:00,3376,21.1,0,0.75
923,2016/5/9,11:00,3413,21.4,0,0.75
924,2016/5/9,12:00,3281,21.3,0,0.75
925,2016/5/9,13:00,3422,20.7,0,0.75
926,2016/5/9,14:00,3433,19.7,0,0.75
927,2016/5/9,15:00,3394,18.2,0.5,0.75
928,2016/5/9,16:00,3387,17.9,0,0.75
929,2016/5/9,17:00,3348,17.3,0.5,0.75
930,2016/5/9,18:00,3362,16.8,0.5,0.75
931,2016/5/9,19:00,3237,16.4,2,0.75
932,2016/5/9,20:00,3076,16.3,2.5,0.75
933,2016/5/9,21:00,2915,16.3,3.5,0.75
934,2016/5/9,22:00,2820,16.4,3,0.75
935,2016/5/9,23:00,2636,16.7,2.5,0.75
936,2016/5/10,0:00,2434,16.4,4,0.75
937,2016/5/10,1:00,2317,16.3,1,0.5
938,2016/5/10,2:00,2294,16.3,2,0.5
939,2016/5/10,3:00,2323,16.3,1,0.5
940,2016/5/10,4:00,2362,16.3,0,0.5
941,2016/5/10,5:00,2415,16.1,0.5,0.5
942,2016/5/10,6:00,2603,16.3,0,0.5
943,2016/5/10,7:00,2833,16.5,0,0.5
944,2016/5/10,8:00,3131,17,0,0.5
945,2016/5/10,9:00,3427,18,0,0.5
946,2016/5/10,10:00,3506,18.9,0,0.5
947,2016/5/10,11:00,3495,20.1,0,0.5
948,2016/5/10,12:00,3347,20.3,0,0.5
949,2016/5/10,13:00,3502,21.6,0,0.5
950,2016/5/10,14:00,3545,21.1,0,0.5
951,2016/5/10,15:00,3500,21.8,0,0.5
952,2016/5/10,16:00,3493,21,0,0.5
953,2016/5/10,17:00,3450,20.7,0,0.5
954,2016/5/10,18:00,3457,20.6,0,0.5
955,2016/5/10,19:00,3316,19.7,0,0.5
956,2016/5/10,20:00,3136,18.7,0,0.5
957,2016/5/10,21:00,2959,17.7,0,0.5
958,2016/5/10,22:00,2863,17.3,0.5,0.5
959,2016/5/10,23:00,2693,16.6,0.5,0.5
960,2016/5/11,0:00,2491,16.3,0.5,0.5
961,2016/5/11,1:00,2360,16.1,3.5,0.5
962,2016/5/11,2:00,2338,16.2,0.5,0.5
963,2016/5/11,3:00,2349,16.2,0,0.5
964,2016/5/11,4:00,2372,16.5,0,0.5
965,2016/5/11,5:00,2438,16.6,1.5,0.5
966,2016/5/11,6:00,2623,17.3,0,0.5
967,2016/5/11,7:00,2881,21.7,0,0.5
968,2016/5/11,8:00,3177,23.7,0,0.5
969,2016/5/11,9:00,3444,24.6,0,0.5
970,2016/5/11,10:00,3580,24.9,0,0.5
971,2016/5/11,11:00,3632,26,0,0.5
972,2016/5/11,12:00,3441,25.3,0,0.5
973,2016/5/11,13:00,3600,24.5,0,0.5
974,2016/5/11,14:00,3577,24.6,0,0.5
975,2016/5/11,15:00,3514,24,0,0.5
976,2016/5/11,16:00,3486,24,0,0.5
977,2016/5/11,17:00,3424,23.4,0,0.5
978,2016/5/11,18:00,3413,22.5,0,0.5
979,2016/5/11,19:00,3333,21.4,0,0.5
980,2016/5/11,20:00,3150,21.3,0,0.5
981,2016/5/11,21:00,2988,21.1,0,0.5
982,2016/5/11,22:00,2897,21,0,0.5
983,2016/5/11,23:00,2709,19.9,0,0.5
984,2016/5/12,0:00,2487,19.6,0,0.5
985,2016/5/12,1:00,2347,19.7,0,0.0
986,2016/5/12,2:00,2311,18.6,0,0.0
987,2016/5/12,3:00,2341,18.3,0,0.0
988,2016/5/12,4:00,2380,18,0,0.0
989,2016/5/12,5:00,2410,18.4,0,0.0
990,2016/5/12,6:00,2599,18.7,0,0.0
991,2016/5/12,7:00,2852,20.4,0,0.0
992,2016/5/12,8:00,3144,21.9,0,0.0
993,2016/5/12,9:00,3417,23,0,0.0
994,2016/5/12,10:00,3522,24.3,0,0.0
995,2016/5/12,11:00,3570,25,0,0.0
996,2016/5/12,12:00,3426,27,0,0.0
997,2016/5/12,13:00,3598,27.3,0,0.0
998,2016/5/12,14:00,3625,26.2,0,0.0
999,2016/5/12,15:00,3588,26,0,0.0
1000,2016/5/12,16:00,3584,24.9,0,0.0
1001,2016/5/12,17:00,3464,23.4,0,0.0
1002,2016/5/12,18:00,3426,22.6,0,0.0
1003,2016/5/12,19:00,3373,21.7,0,0.0
1004,2016/5/12,20:00,3166,20.9,0,0.0
1005,2016/5/12,21:00,2982,19.8,0,0.0
1006,2016/5/12,22:00,2887,18.5,0,0.0
1007,2016/5/12,23:00,2696,17.6,0,0.0
1008,2016/5/13,0:00,2497,18.6,0,0.0
1009,2016/5/13,1:00,2361,17.9,0,0.0
1010,2016/5/13,2:00,2336,17.4,0,0.0
1011,2016/5/13,3:00,2367,17.8,0,0.0
1012,2016/5/13,4:00,2397,17.5,0,0.0
1013,2016/5/13,5:00,2435,17.5,0,0.0
1014,2016/5/13,6:00,2626,19.2,0,0.0
1015,2016/5/13,7:00,2908,20.7,0,0.0
1016,2016/5/13,8:00,3219,21.7,0,0.0
1017,2016/5/13,9:00,3483,22.9,0,0.0
1018,2016/5/13,10:00,3566,23.5,0,0.0
1019,2016/5/13,11:00,3613,24,0,0.0
1020,2016/5/13,12:00,3455,24.8,0,0.0
1021,2016/5/13,13:00,3646,25.8,0,0.0
1022,2016/5/13,14:00,3663,25.6,0,0.0
1023,2016/5/13,15:00,3634,25.9,0,0.0
1024,2016/5/13,16:00,3600,25.4,0,0.0
1025,2016/5/13,17:00,3455,23.9,0,0.0
1026,2016/5/13,18:00,3418,22.1,0,0.0
1027,2016/5/13,19:00,3353,20.7,0,0.0
1028,2016/5/13,20:00,3161,20.1,0,0.0
1029,2016/5/13,21:00,2968,19.9,0,0.0
1030,2016/5/13,22:00,2893,19.2,0,0.0
1031,2016/5/13,23:00,2729,18.4,0,0.0
1032,2016/5/14,0:00,2517,17.8,0,0.0
1033,2016/5/14,1:00,2378,17.5,0,0.5
1034,2016/5/14,2:00,2338,18.7,0,0.5
1035,2016/5/14,3:00,2345,19.2,0,0.5
1036,2016/5/14,4:00,2343,18.9,0,0.5
1037,2016/5/14,5:00,2304,17.9,0,0.5
1038,2016/5/14,6:00,2369,19.3,0,0.5
1039,2016/5/14,7:00,2564,20.8,0,0.5
1040,2016/5/14,8:00,2742,22.4,0,0.5
1041,2016/5/14,9:00,3009,23,0,0.5
1042,2016/5/14,10:00,3076,22.9,0,0.5
1043,2016/5/14,11:00,3115,23.4,0,0.5
1044,2016/5/14,12:00,3050,23.5,0,0.5
1045,2016/5/14,13:00,3110,23.5,0,0.5
1046,2016/5/14,14:00,3073,23.7,0,0.5
1047,2016/5/14,15:00,3021,23.3,0,0.5
1048,2016/5/14,16:00,3004,22.3,0,0.5
1049,2016/5/14,17:00,2952,20.5,0,0.5
1050,2016/5/14,18:00,2993,18.5,0,0.5
1051,2016/5/14,19:00,3017,17.6,0,0.5
1052,2016/5/14,20:00,2895,17.1,0,0.5
1053,2016/5/14,21:00,2737,16.1,0,0.5
1054,2016/5/14,22:00,2631,15.3,0,0.5
1055,2016/5/14,23:00,2475,14.8,0,0.5
1056,2016/5/15,0:00,2295,14.4,0,0.5
1057,2016/5/15,1:00,2172,13.5,0,0.5
1058,2016/5/15,2:00,2152,13.2,0,0.5
1059,2016/5/15,3:00,2186,13.5,0,0.5
1060,2016/5/15,4:00,2186,12.9,0,0.5
1061,2016/5/15,5:00,2165,13.2,0,0.5
1062,2016/5/15,6:00,2207,14.2,0,0.5
1063,2016/5/15,7:00,2323,15.6,0,0.5
1064,2016/5/15,8:00,2483,17.2,0,0.5
1065,2016/5/15,9:00,2637,18.9,0,0.5
1066,2016/5/15,10:00,2675,19.4,0,0.5
1067,2016/5/15,11:00,2707,20,0,0.5
1068,2016/5/15,12:00,2711,21.4,0,0.5
1069,2016/5/15,13:00,2699,22.5,0,0.5
1070,2016/5/15,14:00,2709,22.2,0,0.5
1071,2016/5/15,15:00,2747,22.4,0,0.5
1072,2016/5/15,16:00,2787,22.4,0,0.5
1073,2016/5/15,17:00,2831,20.4,0,0.5
